"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","DistributionChannel","UserLanguage","Q5","Q7","Q8","Q12","Q13_1","Q13_2","Q13_3","Q13_4","Q13_5","Q13_6","Q13_7","Q13_8","Q13_9","Q13_10","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q20_1","Q20_2","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q26_1","Q26_2","Q27_1","Q27_2","SC0","SC1","SC2","SC3","SC4","SC5","id","Attention"
2017-12-05 21:13:28,2017-12-05 21:20:52,0,100,443,1,2017-12-05 21:20:53,"anonymous","EN",18,1,1,1,1,1,3,5,2,1,2,3,1,1,5,5,5,5,5,1,1,5,1,3,4,2,3,2,2,2,3,4,4,1,1,1,3,2,1,4,3,1,4,1,1,1,5,1,5,2,5,3,4,3,6,1,2,2,1,1,2,1,2,5,4,6,1,2,6,1,1,1,15,12,15,31,75,0,"17756",""
2017-12-05 21:43:47,2017-12-05 21:51:07,0,100,439,1,2017-12-05 21:51:07,"anonymous","EN",19,1,2,1,2,1,2,5,4,3,2,2,4,2,5,5,4,5,2,1,2,5,4,4,4,5,5,4,3,2,3,4,3,1,1,2,2,2,4,2,1,5,4,1,1,5,4,1,4,5,4,3,2,1,2,1,2,2,1,1,1,1,2,2,6,2,1,4,2,2,5,5,26,12,26,28,62,0,"17637",""
2017-12-05 22:58:39,2017-12-05 23:07:08,0,100,509,1,2017-12-05 23:07:09,"anonymous","EN",24,1,2,2,2,3,2,5,5,5,2,2,2,4,5,5,5,5,5,1,3,5,2,2,2,2,2,4,1,2,2,4,3,1,1,1,2,2,3,2,1,2,4,1,1,4,4,2,2,2,4,5,3,6,6,1,1,2,1,5,5,1,1,3,3,3,1,2,5,5,5,5,14,8,14,33,81,0,"17976",""
2017-12-06 06:13:45,2017-12-06 06:24:18,0,100,633,1,2017-12-06 06:24:19,"anonymous","EN",19,1,2,1,1,2,1,5,3,3,2,1,2,2,5,5,4,4,1,1,4,4,2,5,5,4,2,2,1,2,1,4,4,1,3,1,2,5,4,3,2,5,4,1,1,5,3,2,5,4,5,4,2,4,2,1,3,3,1,1,2,1,1,3,5,2,1,2,5,5,6,6,20,10,20,27,78,0,"18029",""
2017-12-06 10:57:17,2017-12-06 11:03:52,0,100,394,1,2017-12-06 11:03:52,"anonymous","EN",19,1,2,3,1,1,1,5,4,4,2,2,2,1,5,5,5,5,5,1,1,5,2,2,1,2,3,2,1,3,2,2,3,1,1,1,3,3,4,3,2,3,4,1,2,2,1,4,5,1,5,4,2,2,2,1,1,2,1,5,1,1,2,4,1,2,1,2,5,2,5,5,12,8,12,31,75,0,"18059",""
2017-12-06 12:34:01,2017-12-06 12:45:36,0,100,695,1,2017-12-06 12:45:37,"anonymous","EN",19,2,2,1,1,1,1,5,3,3,2,2,1,1,5,4,3,5,1,1,2,4,3,3,4,3,3,2,4,3,2,2,3,1,2,1,3,2,4,2,3,4,4,1,3,1,2,1,3,1,3,4,2,3,3,1,2,2,1,2,2,1,1,2,2,3,1,2,4,2,4,4,18,12,18,24,66,0,"18062",""
2017-12-06 13:12:37,2017-12-06 13:18:54,0,100,377,1,2017-12-06 13:18:55,"anonymous","EN",21,1,1,4,1,1,1,5,4,1,1,2,1,1,5,2,2,2,1,1,2,5,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,4,6,4,1,1,4,5,5,1,4,3,3,5,1,2,2,1,1,1,1,1,4,3,2,1,2,5,3,6,6,11,3,11,19,79,0,"18042",""
2017-11-29 15:52:12,2017-11-29 15:52:25,0,4,12,0,2017-12-06 15:52:26,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"17743",""
2017-12-07 03:38:00,2017-12-07 03:44:35,0,100,395,1,2017-12-07 03:44:36,"anonymous","EN",18,2,1,1,2,2,3,5,4,4,4,4,1,3,5,5,5,5,5,1,2,5,3,4,4,2,4,4,3,3,3,3,3,1,3,1,2,2,6,1,2,5,4,1,3,3,4,4,4,5,4,4,2,3,4,1,2,5,1,5,5,1,6,2,4,1,1,2,4,2,6,5,21,13,21,32,89,0,"18034",""
2017-12-07 11:37:56,2017-12-07 11:48:14,0,100,618,1,2017-12-07 11:48:14,"anonymous","EN",19,2,1,2,1,1,2,5,4,5,5,1,1,1,5,3,3,5,1,1,2,5,1,1,5,1,1,1,3,2,1,3,4,1,2,1,2,2,2,6,3,2,4,1,1,4,3,2,2,4,3,3,4,6,4,1,2,1,1,6,1,1,2,3,2,6,1,1,5,2,6,6,10,10,10,24,87,0,"17619",""
2017-12-07 13:31:22,2017-12-07 13:38:03,0,100,400,1,2017-12-07 13:38:03,"anonymous","EN",18,1,2,1,2,2,2,5,5,5,2,2,2,2,5,5,5,5,4,1,2,5,4,4,3,4,4,4,3,3,1,4,1,1,1,1,1,1,5,1,1,3,4,1,3,3,2,1,5,2,5,2,1,3,3,1,1,2,1,6,1,1,2,2,4,3,1,2,2,1,6,6,23,7,23,31,67,0,"17630",""
2017-12-07 13:39:12,2017-12-07 13:48:20,0,100,548,1,2017-12-07 13:48:21,"anonymous","EN",34,1,2,5,1,1,1,5,4,4,2,1,3,3,5,5,5,5,3,1,3,4,2,1,2,2,3,3,1,4,3,3,4,1,2,1,2,5,1,6,3,2,4,6,2,2,3,1,5,2,5,5,6,4,6,1,3,3,1,5,4,1,1,4,4,5,1,5,6,3,6,6,13,12,13,30,108,0,"17248",""
2017-12-07 13:59:32,2017-12-07 14:12:07,0,100,755,1,2017-12-07 14:12:08,"anonymous","EN",18,1,2,1,1,1,1,5,2,2,1,2,1,2,2,4,1,1,1,1,1,4,2,4,4,3,5,4,2,2,1,2,3,1,1,1,2,2,2,5,2,1,4,1,1,3,2,1,3,2,2,2,1,1,3,1,1,1,1,3,1,1,1,2,4,2,1,2,3,3,4,4,22,6,22,14,55,0,"17937",""
2017-12-07 14:24:19,2017-12-07 14:36:50,0,100,750,1,2017-12-07 14:36:51,"anonymous","EN",20,2,1,2,1,1,1,5,3,2,1,2,2,1,1,4,5,1,2,1,5,5,2,2,3,5,4,1,4,3,1,2,4,1,2,1,3,2,2,4,4,2,4,1,2,2,6,1,5,5,6,6,4,3,5,1,3,1,1,2,1,1,1,5,1,4,1,6,4,2,6,6,17,12,17,23,96,0,"18072",""
2017-12-07 17:01:02,2017-12-07 17:43:31,0,100,2548,1,2017-12-07 17:43:31,"anonymous","EN",20,1,1,3,2,2,2,5,5,5,2,1,4,1,5,5,2,3,4,1,3,5,2,1,4,4,4,2,2,3,3,2,2,1,2,1,3,2,3,1,1,2,4,1,1,6,2,2,3,3,4,3,2,3,3,1,2,3,1,4,1,1,1,4,3,4,1,2,4,3,6,3,17,10,17,27,67,0,"16621",""
2017-12-07 17:35:05,2017-12-07 18:23:46,0,100,2921,1,2017-12-07 18:23:46,"anonymous","EN",20,1,2,1,1,1,1,5,1,1,1,1,1,3,5,5,5,1,1,1,2,5,5,4,2,4,5,5,2,2,1,4,3,1,1,1,1,2,4,1,1,4,4,1,2,4,5,1,3,4,1,5,2,3,5,1,1,3,1,1,1,1,2,2,5,1,1,2,4,2,6,6,25,7,25,24,67,0,"18004",""
2017-12-07 20:24:49,2017-12-07 20:36:25,0,100,695,1,2017-12-07 20:36:25,"anonymous","EN",18,1,1,1,1,1,1,5,4,2,1,1,3,3,4,4,4,5,1,1,1,5,4,4,2,4,4,4,2,3,3,1,2,1,1,1,3,2,1,1,1,1,4,1,1,4,1,1,4,1,4,2,1,1,2,1,1,2,2,2,2,1,5,3,5,4,1,1,4,1,4,1,22,8,22,24,54,0,"18073",""
2017-12-07 20:41:40,2017-12-07 21:49:38,0,100,4078,1,2017-12-07 21:49:39,"anonymous","EN",19,1,1,1,2,2,2,5,3,2,2,2,1,1,5,5,3,5,2,1,2,3,5,5,2,4,4,3,3,2,1,3,3,1,1,1,1,2,2,2,2,2,4,1,2,1,2,1,5,4,4,5,1,3,3,1,1,2,3,3,2,1,2,1,2,2,1,2,4,4,1,2,23,7,23,25,67,0,"18056",""
2017-12-07 22:01:10,2017-12-07 22:13:39,0,100,748,1,2017-12-07 22:13:39,"anonymous","EN",22,1,1,1,2,2,1,5,5,4,2,1,1,1,5,5,5,5,3,1,1,3,4,4,4,5,4,4,4,2,1,2,2,1,1,1,1,2,6,4,2,4,4,3,2,1,3,1,3,2,3,3,2,2,2,1,1,2,1,2,1,1,2,2,2,3,1,1,4,2,3,3,25,6,25,27,63,0,"18053",""
2017-12-07 22:04:56,2017-12-07 22:15:36,0,100,640,1,2017-12-07 22:15:37,"anonymous","EN",20,1,2,2,2,2,2,5,3,2,2,2,3,1,5,5,5,5,5,1,1,5,2,3,4,3,4,2,2,3,1,2,3,1,1,1,2,1,6,4,1,3,4,1,2,1,2,1,6,1,6,3,1,2,2,1,1,2,1,6,1,1,3,5,1,2,1,1,4,2,6,6,18,7,18,31,73,0,"17708",""
2017-12-07 22:43:30,2017-12-07 22:50:52,0,100,441,1,2017-12-07 22:50:52,"anonymous","EN",20,1,1,1,1,1,1,5,4,4,1,1,1,1,5,5,5,5,3,1,2,5,4,4,3,2,4,3,4,2,2,2,1,1,3,1,3,1,2,1,1,1,4,1,1,1,2,1,3,2,6,5,2,3,5,1,1,4,1,3,1,1,2,3,3,1,1,2,5,3,5,4,20,10,20,30,68,0,"17769",""
2017-12-07 23:44:44,2017-12-07 23:53:16,0,100,511,1,2017-12-07 23:53:16,"anonymous","EN",21,2,1,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,3,1,1,5,2,4,4,2,4,4,1,4,1,3,4,1,3,1,2,2,4,5,1,1,4,1,1,1,6,1,6,4,6,4,6,3,4,1,1,1,1,5,1,1,1,2,5,6,1,1,5,4,6,6,20,11,20,29,87,0,"17720",""
2017-12-08 05:04:42,2017-12-08 05:14:02,0,100,560,1,2017-12-08 05:14:03,"anonymous","EN",18,1,1,2,1,2,2,5,2,1,2,2,1,3,2,2,2,1,1,1,3,1,2,2,2,4,5,2,1,2,1,2,3,1,1,2,2,3,5,5,2,5,4,1,1,2,3,3,3,4,2,5,3,3,4,1,1,1,4,1,3,1,1,4,1,3,1,2,6,4,6,6,17,6,17,12,83,0,"18060",""
2017-12-08 08:53:19,2017-12-08 08:58:29,0,100,310,1,2017-12-08 08:58:30,"anonymous","EN",19,1,2,1,1,1,1,5,2,2,2,1,1,1,2,2,3,5,5,1,2,3,4,3,1,1,3,1,2,3,3,3,4,2,1,1,4,2,1,5,1,1,4,2,2,1,5,1,4,1,5,5,6,2,6,1,4,5,1,5,2,1,1,1,1,1,1,2,3,4,5,5,13,14,13,22,88,0,"18055",""
2017-12-08 10:18:59,2017-12-08 10:29:40,0,100,640,1,2017-12-08 10:29:41,"anonymous","EN",21,1,2,2,1,1,1,5,3,3,1,2,1,1,5,5,4,5,5,1,3,4,2,3,2,1,3,2,4,2,1,4,4,1,1,2,3,4,5,2,2,3,4,5,5,4,2,1,2,2,6,4,2,5,4,1,1,3,1,5,1,2,1,5,5,2,1,4,4,2,5,4,13,13,13,31,81,0,"17839",""
2017-12-08 11:26:19,2017-12-08 11:34:23,0,100,484,1,2017-12-08 11:34:24,"anonymous","EN",18,1,2,1,3,3,2,5,3,5,2,2,3,2,3,2,3,1,1,1,1,5,4,4,4,4,5,4,2,3,1,2,2,1,1,1,1,1,3,2,1,2,4,1,1,4,4,3,5,4,2,4,2,3,3,1,3,1,1,1,1,2,3,2,4,3,1,2,2,2,3,4,25,5,25,16,65,0,"18064",""
2017-12-08 12:06:08,2017-12-08 12:14:14,0,100,485,1,2017-12-08 12:14:14,"anonymous","EN",18,1,1,2,1,1,1,5,2,1,1,2,1,1,1,1,5,5,1,1,2,2,3,3,3,2,3,3,1,2,1,1,2,1,1,1,1,2,3,2,1,NA,4,3,3,3,3,3,4,3,3,3,3,2,6,1,2,2,2,3,1,4,4,4,2,3,1,3,4,4,6,6,17,2,17,17,86,0,"18023",""
2017-12-08 12:21:26,2017-12-08 12:30:23,0,100,537,1,2017-12-08 12:30:24,"anonymous","EN",18,1,2,2,2,1,3,5,5,4,3,1,3,1,5,5,5,5,5,1,2,5,3,2,5,1,3,4,2,3,1,2,2,1,1,1,2,2,3,3,2,3,4,1,1,4,3,4,3,5,4,4,3,4,5,1,1,4,1,1,1,1,3,3,1,4,1,3,3,2,5,5,18,6,18,32,82,0,"17981",""
2017-12-08 12:59:46,2017-12-08 13:05:30,0,100,344,1,2017-12-08 13:05:31,"anonymous","EN",21,1,2,1,1,1,1,5,2,1,2,1,2,1,5,5,4,5,1,1,1,5,3,3,4,2,5,2,1,1,1,2,2,1,1,1,2,1,3,2,1,1,4,1,4,6,3,1,3,4,5,4,2,1,3,1,1,2,2,2,1,1,2,3,6,2,6,1,6,3,6,6,19,3,19,26,68,1,"18075",""
2017-12-08 16:34:20,2017-12-08 16:40:29,0,100,368,1,2017-12-08 16:40:29,"anonymous","EN",21,1,1,1,1,1,1,5,2,2,1,1,2,1,5,5,2,5,1,1,2,5,2,3,2,2,3,2,2,2,1,1,3,1,1,1,3,3,3,3,3,2,4,1,1,1,2,1,2,2,2,5,2,5,4,1,1,1,1,1,1,1,3,3,2,1,1,4,3,3,5,5,14,6,14,25,68,0,"17934",""
2017-12-08 21:06:58,2017-12-08 21:15:27,0,100,509,1,2017-12-08 21:15:28,"anonymous","EN",19,2,1,2,2,2,2,5,2,2,2,2,2,2,1,2,2,2,2,1,2,3,4,4,4,4,4,5,4,4,4,4,1,1,4,1,1,4,2,2,2,5,4,2,2,2,2,2,2,3,6,5,3,3,3,1,2,6,2,3,5,4,2,4,5,2,5,2,1,4,3,6,25,15,25,14,81,1,"18076",""
2017-12-08 22:41:38,2017-12-08 22:47:44,0,100,365,1,2017-12-08 22:47:45,"anonymous","EN",20,1,2,1,1,2,2,5,5,2,3,1,1,1,5,5,5,5,1,1,1,5,2,2,2,2,5,2,4,3,1,4,3,1,1,1,3,2,2,1,2,2,4,1,1,3,3,2,2,6,6,1,1,1,2,1,1,2,1,2,2,2,2,3,1,2,1,2,4,2,5,2,15,12,15,27,64,0,"18039",""
2017-12-09 11:47:21,2017-12-09 11:55:20,0,100,479,1,2017-12-09 11:55:21,"anonymous","EN",20,2,2,4,2,2,2,5,4,2,2,1,2,2,5,4,4,2,1,1,2,4,2,2,2,1,2,1,4,2,1,4,4,1,2,1,2,4,4,1,3,2,4,1,1,2,2,3,2,1,4,4,2,3,4,1,4,5,2,1,1,1,3,4,4,5,1,4,4,3,5,6,10,12,10,22,79,0,"17877",""
2017-12-09 13:12:05,2017-12-09 13:24:10,0,100,724,1,2017-12-09 13:24:10,"anonymous","EN",21,2,1,1,1,1,1,5,3,2,1,1,1,2,5,4,2,5,1,1,1,1,5,1,2,1,4,1,3,2,2,3,3,1,1,2,2,3,2,1,1,2,4,1,3,6,2,1,4,1,6,5,5,5,5,1,2,3,1,2,3,1,1,5,5,2,1,3,6,1,6,5,14,10,14,19,80,0,"17542",""
2017-12-09 15:26:28,2017-12-09 15:31:53,0,100,325,1,2017-12-09 15:31:54,"anonymous","EN",20,2,1,1,1,1,1,5,3,3,2,2,1,2,5,5,5,1,1,1,2,4,2,2,4,1,2,2,1,1,1,1,2,1,1,1,2,2,5,2,1,6,4,1,2,5,3,1,3,5,5,5,3,4,5,1,2,4,1,1,1,1,5,5,5,2,1,3,5,1,6,6,13,2,13,23,81,0,"15511",""
2017-12-09 18:11:40,2017-12-09 18:17:08,0,100,327,1,2017-12-09 18:17:08,"anonymous","EN",20,1,2,3,1,1,1,5,4,2,1,1,1,1,5,4,2,5,1,1,1,2,2,3,2,1,5,2,2,1,1,3,3,1,2,1,2,3,2,2,2,1,4,1,1,4,4,1,3,4,1,4,6,4,3,1,1,4,1,1,1,1,5,6,1,1,1,1,6,1,6,6,15,7,15,20,79,0,"17647",""
2017-12-09 18:34:11,2017-12-09 18:46:42,0,100,751,1,2017-12-09 18:46:43,"anonymous","EN",23,1,2,1,1,1,1,5,2,1,1,1,1,1,5,4,4,5,1,1,2,5,5,4,5,2,5,4,1,1,1,2,2,1,1,1,2,1,1,2,1,2,4,1,1,1,4,1,4,3,1,2,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,3,2,5,5,25,3,25,26,57,0,"18052",""
2017-12-09 19:05:20,2017-12-09 19:14:54,0,100,573,1,2017-12-09 19:14:54,"anonymous","EN",18,1,2,1,2,3,3,5,4,3,2,1,2,4,5,5,5,5,1,1,1,5,4,4,5,3,4,4,2,1,1,1,3,2,1,1,2,2,1,2,2,1,4,1,1,5,2,2,1,5,1,3,2,2,3,1,1,2,3,1,2,1,2,2,5,5,1,2,2,2,2,2,24,5,24,27,56,0,"17774",""
2017-12-09 23:43:36,2017-12-09 23:50:03,0,100,386,1,2017-12-09 23:50:03,"anonymous","EN",19,1,1,1,1,1,1,5,2,2,1,1,2,2,5,5,5,1,1,1,1,5,2,4,4,4,4,2,3,2,3,4,3,1,1,1,2,2,1,3,1,1,4,1,1,2,2,1,5,1,2,4,2,2,3,1,1,3,1,1,1,1,1,5,6,2,6,1,3,3,3,3,20,11,20,23,52,1,"18079",""
2017-12-10 11:15:50,2017-12-10 11:26:39,0,100,648,1,2017-12-10 11:26:39,"anonymous","EN",20,1,1,1,2,2,3,5,3,4,1,2,3,2,5,5,5,5,1,1,2,5,3,3,4,3,4,3,2,2,1,1,3,1,3,1,1,2,5,1,2,4,4,1,1,4,3,1,2,2,3,5,2,4,5,1,1,1,1,1,2,1,1,3,2,4,1,4,3,2,4,4,20,6,20,28,66,0,"18080",""
2017-12-10 12:26:52,2017-12-10 12:32:44,0,100,351,1,2017-12-10 12:32:44,"anonymous","EN",20,1,2,2,2,2,4,5,5,4,3,1,2,3,5,5,5,5,3,1,3,4,4,4,2,5,4,4,1,1,1,1,2,1,1,1,2,2,3,1,2,3,4,1,1,3,4,1,3,3,4,4,4,4,5,1,2,3,1,2,3,2,1,2,1,2,1,3,5,2,5,5,23,2,23,30,79,0,"17920",""
2017-12-10 13:09:04,2017-12-10 13:21:57,0,100,772,1,2017-12-10 13:21:58,"anonymous","EN",18,2,1,2,5,5,5,5,3,5,5,5,1,3,5,5,3,5,3,1,1,3,3,3,2,3,3,2,1,2,2,3,3,1,1,1,2,3,4,5,2,4,4,1,2,5,4,3,4,5,5,5,3,5,4,1,2,2,3,3,1,1,2,4,4,4,1,4,4,1,5,5,16,7,16,25,90,0,"18081",""
2017-12-10 13:29:19,2017-12-10 13:51:09,0,100,1309,1,2017-12-10 13:51:09,"anonymous","EN",22,1,2,1,1,1,1,5,5,4,1,1,4,3,5,5,5,5,5,1,2,4,1,1,2,1,4,2,4,2,2,3,4,1,2,1,2,2,1,1,3,2,4,4,1,3,2,1,5,1,3,4,5,2,3,1,1,2,1,2,1,1,2,2,2,4,1,3,2,3,2,3,11,12,11,31,66,0,"17850",""
2017-12-10 20:06:03,2017-12-10 20:24:09,0,100,1086,1,2017-12-10 20:24:09,"anonymous","EN",20,2,2,1,2,3,3,5,4,4,3,2,1,1,5,5,5,5,2,1,1,5,4,4,2,2,5,4,2,2,1,3,2,1,2,1,2,2,5,2,3,5,4,1,2,2,1,1,6,1,5,5,2,4,5,1,1,2,2,2,1,1,3,2,3,5,1,2,3,4,5,6,21,7,21,28,77,0,"16856",""
2017-12-10 20:37:23,2017-12-10 20:46:23,0,100,540,1,2017-12-10 20:46:24,"anonymous","EN",18,1,1,1,1,1,1,5,4,2,1,1,1,2,5,5,5,4,2,1,2,5,2,2,2,1,4,2,2,2,2,3,4,1,1,1,3,4,2,2,2,2,4,1,1,3,3,2,4,4,5,5,5,5,5,1,1,2,1,3,2,2,4,4,2,2,1,2,4,3,6,6,13,10,13,28,88,0,"18086",""
2017-12-10 21:38:36,2017-12-10 22:00:47,0,100,1330,1,2017-12-10 22:00:47,"anonymous","EN",20,1,1,2,2,1,2,5,3,2,2,1,2,1,5,4,4,4,4,1,3,2,4,4,1,3,2,1,1,2,3,3,3,2,4,2,2,1,2,2,2,3,4,2,1,5,3,2,2,4,6,3,2,5,2,1,1,3,1,2,2,2,2,3,2,3,1,5,5,6,6,6,15,13,15,26,80,0,"18084",""
2017-12-10 22:30:45,2017-12-10 22:38:44,0,100,478,1,2017-12-10 22:38:45,"anonymous","EN",18,1,1,4,1,2,1,5,5,5,2,1,1,1,5,5,5,5,3,1,1,3,4,4,2,4,4,3,4,2,1,4,4,1,2,1,3,4,5,2,1,4,4,4,4,2,1,1,3,1,3,3,1,1,4,1,1,1,4,3,3,1,1,3,1,5,1,1,5,3,5,5,21,13,21,27,74,0,"17899",""
2017-12-10 22:33:11,2017-12-10 22:46:37,0,100,805,1,2017-12-10 22:46:37,"anonymous","EN",20,1,2,1,1,2,2,5,3,2,1,2,1,1,4,4,4,5,1,1,1,4,1,1,4,2,4,2,4,2,2,4,4,1,2,1,2,2,4,1,2,4,4,1,1,4,2,3,4,1,5,6,2,4,5,1,2,3,1,3,2,1,2,5,3,6,1,2,6,3,6,4,14,13,14,23,81,0,"18087",""
2017-12-10 23:34:13,2017-12-10 23:39:20,0,100,306,1,2017-12-10 23:39:21,"anonymous","EN",22,1,2,2,1,2,2,5,3,4,4,3,4,2,5,5,5,5,5,1,5,5,2,2,4,4,4,3,4,2,2,1,3,1,2,1,3,4,4,3,3,3,4,3,3,3,3,3,3,3,2,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,3,19,10,19,35,78,0,"17967",""
2017-12-11 00:03:14,2017-12-11 00:11:04,0,100,469,1,2017-12-11 00:11:05,"anonymous","EN",19,1,1,2,2,2,2,5,3,3,2,2,2,3,5,5,5,5,1,1,2,5,4,3,4,5,5,3,2,3,1,4,3,1,2,1,1,2,3,2,2,3,4,3,2,3,2,4,3,5,4,4,2,1,4,1,2,3,1,3,2,1,4,2,1,2,1,2,3,2,4,5,24,9,24,28,78,0,"18077",""
2017-12-11 00:05:29,2017-12-11 00:14:20,0,100,531,1,2017-12-11 00:14:21,"anonymous","EN",23,1,1,1,1,2,2,5,4,4,2,2,4,3,2,1,3,5,1,1,1,4,2,3,2,2,5,3,2,1,1,3,2,1,1,2,2,1,2,3,2,2,4,1,1,2,2,1,5,2,4,4,2,2,2,1,1,2,1,1,3,2,2,2,1,3,1,2,3,2,4,6,17,6,17,17,68,0,"18085",""
2017-12-11 00:24:15,2017-12-11 00:29:14,0,100,298,1,2017-12-11 00:29:14,"anonymous","EN",19,1,2,2,2,2,2,5,4,4,4,2,4,4,5,5,5,5,5,1,5,5,2,2,2,1,1,1,2,3,3,4,3,1,2,2,1,4,2,2,3,3,4,2,3,2,4,3,6,3,5,5,3,1,6,1,2,3,4,4,1,1,1,5,3,6,1,4,6,4,6,6,9,12,9,35,98,0,"17558",""
2017-12-11 00:59:26,2017-12-11 01:08:28,0,100,542,1,2017-12-11 01:08:29,"anonymous","EN",21,1,2,1,1,2,2,5,1,1,1,1,1,3,5,2,2,5,1,1,2,3,2,4,4,4,5,4,2,1,2,3,2,1,1,1,2,1,4,3,1,1,4,1,1,4,2,1,4,3,3,4,4,2,4,1,1,3,1,1,1,1,4,3,2,1,6,1,3,2,4,4,23,6,23,20,64,1,"17766",""
2017-12-11 02:42:02,2017-12-11 02:50:15,0,100,492,1,2017-12-11 02:50:15,"anonymous","EN",19,2,1,3,2,3,4,5,5,4,5,5,5,2,5,5,5,5,2,1,1,5,1,2,5,2,4,5,1,2,3,4,2,1,2,1,4,6,2,5,4,5,4,1,1,5,2,1,5,6,6,6,6,6,6,1,2,3,1,1,5,6,6,5,3,6,1,6,6,3,6,6,19,11,19,28,119,0,"17562",""
2017-12-11 07:50:13,2017-12-11 07:55:27,0,100,313,1,2017-12-11 07:55:28,"anonymous","EN",18,1,1,2,1,1,1,5,4,4,2,3,2,3,5,4,3,3,2,1,2,2,3,2,4,2,3,3,2,3,1,3,4,1,1,1,1,5,4,2,3,3,4,2,1,4,4,3,3,5,4,5,4,3,5,1,2,3,5,4,2,1,2,4,4,3,1,3,4,4,4,4,17,8,17,21,89,0,"17894",""
2017-12-11 10:33:10,2017-12-11 10:39:51,0,100,401,1,2017-12-11 10:39:52,"anonymous","EN",20,1,1,2,2,1,1,5,4,2,2,2,1,1,5,5,5,5,5,1,3,5,4,5,2,4,4,3,3,3,1,2,3,1,2,1,2,2,5,2,2,5,4,1,2,2,3,1,6,3,5,3,2,2,3,1,2,3,1,3,3,1,4,2,4,4,1,2,5,3,5,5,22,9,22,33,78,0,"17460",""
2017-12-11 10:35:27,2017-12-11 10:46:05,0,100,637,1,2017-12-11 10:46:05,"anonymous","EN",19,1,1,3,1,1,2,5,2,3,2,1,2,1,5,5,5,5,1,1,2,5,4,3,3,4,4,2,1,2,1,1,3,1,2,1,2,2,2,5,1,2,4,2,2,2,2,1,5,5,3,3,2,2,2,1,2,2,3,3,3,2,2,2,1,4,1,2,2,2,4,4,20,5,20,28,76,0,"17828",""
2017-12-11 10:51:01,2017-12-11 10:58:03,0,100,422,1,2017-12-11 10:58:04,"anonymous","EN",19,1,1,1,1,1,1,5,4,1,1,1,1,1,5,5,2,5,1,1,2,5,3,4,2,5,5,4,3,3,3,1,1,4,2,3,2,2,1,2,2,2,4,1,2,4,NA,1,6,4,4,4,1,3,1,1,1,2,2,2,2,1,2,2,5,1,1,1,2,2,2,2,23,13,23,25,55,0,"17949",""
2017-12-11 12:32:43,2017-12-11 12:41:43,0,100,540,1,2017-12-11 12:41:44,"anonymous","EN",19,2,1,2,1,3,3,5,4,4,2,1,1,4,5,5,5,5,4,1,3,4,4,2,1,2,2,3,3,3,2,2,3,1,2,2,1,2,2,3,2,2,4,1,3,2,2,2,4,2,5,5,5,5,5,1,1,2,2,5,2,2,3,2,4,NA,1,3,2,3,3,3,14,10,14,31,77,0,"17456",""
2017-12-11 12:58:15,2017-12-11 13:14:38,0,100,983,1,2017-12-11 13:14:39,"anonymous","EN",18,1,1,2,1,1,1,5,3,2,1,2,2,2,5,5,5,5,2,1,4,5,3,1,2,3,2,1,2,2,3,4,4,1,2,4,3,2,3,6,2,2,4,1,1,5,4,3,2,3,4,4,4,5,6,1,3,4,3,2,1,2,3,5,1,3,1,5,1,2,6,6,12,16,12,31,92,0,"17808",""
2017-12-11 13:34:03,2017-12-11 13:39:55,0,100,351,1,2017-12-11 13:39:56,"anonymous","EN",18,1,1,1,2,1,1,5,3,4,1,1,2,2,1,2,4,5,2,1,2,5,2,2,2,3,5,2,3,2,4,4,2,1,3,1,4,2,3,1,1,3,4,3,3,2,5,1,3,2,3,4,4,3,4,1,1,2,2,3,3,1,2,3,4,4,1,2,6,4,6,5,16,15,16,21,79,0,"17968",""
