"age","gender","roommate","other_sleep","bed_read","bed_study","bed_hw","attention1","bed_internet","bed_tv","bed_eat","bed_friends","bed_videogame","bed_readp","BL_1","BL_2","BL_3","BL_4","BL_5","attention2","BL_6","BL_7","sleepsat1","sleepsat2","sleepsat3","sleepsat4","sleepsat5","sleepsat6","ESS1","ESS2","ESS3","ESS4","ESS5","ESS6","ESS7","ESS8","ESS00","ashs1","ashs2","ashs3","ashs4","ashs5","attention3","ashs6","ashs7","ashs8","ashs9","ashs10","ashs11","ashs12","ashs13","ashs14","ashs15","ashs16","ashs17","attention4","ashs18","ashs19","ashs20","ashs21","ashs22","ashs23","ashs24","ashs26","ashs27","ashs28","attention5","ashs29","ashs30","ashs31","ashs32","ashs33","id","ESS1m1","ESS2m1","ESS3m1","ESS4m1","ESS5m1","ESS6m1","ESS7m1","ESS8m1","ess_total","attention1r","attention2r","attention3r","attention4r","attention5r","att_sum"
20,1,2,2,2,2,2,5,3,2,2,2,3,1,5,5,5,5,5,1,1,5,2,3,4,3,4,2,2,3,1,2,3,1,1,1,2,1,6,4,1,3,4,1,2,1,2,1,6,1,6,3,1,2,2,1,1,2,1,6,1,1,3,5,1,2,1,1,4,2,6,6,17708,1,2,0,1,2,0,0,0,6,1,1,1,1,1,5
20,1,1,1,1,1,1,5,4,4,1,1,1,1,5,5,5,5,3,1,2,5,4,4,3,2,4,3,4,2,2,2,1,1,3,1,3,1,2,1,1,1,4,1,1,1,2,1,3,2,6,5,2,3,5,1,1,4,1,3,1,1,2,3,3,1,1,2,5,3,5,4,17769,3,1,1,1,0,0,2,0,8,1,1,1,1,1,5
21,2,1,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,3,1,1,5,2,4,4,2,4,4,1,4,1,3,4,1,3,1,2,2,4,5,1,1,4,1,1,1,6,1,6,4,6,4,6,3,4,1,1,1,1,5,1,1,1,2,5,6,1,1,5,4,6,6,17720,0,3,0,2,3,0,2,0,10,1,1,1,1,1,5
18,1,1,2,1,2,2,5,2,1,2,2,1,3,2,2,2,1,1,1,3,1,2,2,2,4,5,2,1,2,1,2,3,1,1,2,2,3,5,5,2,5,4,1,1,2,3,3,3,4,2,5,3,3,4,1,1,1,4,1,3,1,1,4,1,3,1,2,6,4,6,6,18060,0,1,0,1,2,0,0,1,5,1,1,1,1,1,5
19,1,2,1,1,1,1,5,2,2,2,1,1,1,2,2,3,5,5,1,2,3,4,3,1,1,3,1,2,3,3,3,4,2,1,1,4,2,1,5,1,1,4,2,2,1,5,1,4,1,5,5,6,2,6,1,4,5,1,5,2,1,1,1,1,1,1,2,3,4,5,5,18055,1,2,2,2,3,1,0,0,11,1,1,1,1,1,5
21,1,2,2,1,1,1,5,3,3,1,2,1,1,5,5,4,5,5,1,3,4,2,3,2,1,3,2,4,2,1,4,4,1,1,2,3,4,5,2,2,3,4,5,5,4,2,1,2,2,6,4,2,5,4,1,1,3,1,5,1,2,1,5,5,2,1,4,4,2,5,4,17839,3,1,0,3,3,0,0,1,11,1,1,1,1,1,5
18,1,2,1,3,3,2,5,3,5,2,2,3,2,3,2,3,1,1,1,1,5,4,4,4,4,5,4,2,3,1,2,2,1,1,1,1,1,3,2,1,2,4,1,1,4,4,3,5,4,2,4,2,3,3,1,3,1,1,1,1,2,3,2,4,3,1,2,2,2,3,4,18064,1,2,0,1,1,0,0,0,5,1,1,1,1,1,5
18,1,1,2,1,1,1,5,2,1,1,2,1,1,1,1,5,5,1,1,2,2,3,3,3,2,3,3,1,2,1,1,2,1,1,1,1,2,3,2,1,NA,4,3,3,3,3,3,4,3,3,3,3,2,6,1,2,2,2,3,1,4,4,4,2,3,1,3,4,4,6,6,18023,0,1,0,0,1,0,0,0,2,1,1,1,1,1,5
18,1,2,2,2,1,3,5,5,4,3,1,3,1,5,5,5,5,5,1,2,5,3,2,5,1,3,4,2,3,1,2,2,1,1,1,2,2,3,3,2,3,4,1,1,4,3,4,3,5,4,4,3,4,5,1,1,4,1,1,1,1,3,3,1,4,1,3,3,2,5,5,17981,1,2,0,1,1,0,0,0,5,1,1,1,1,1,5
21,1,2,1,1,1,1,5,2,1,2,1,2,1,5,5,4,5,1,1,1,5,3,3,4,2,5,2,1,1,1,2,2,1,1,1,2,1,3,2,1,1,4,1,4,6,3,1,3,4,5,4,2,1,3,1,1,2,2,2,1,1,2,3,6,2,6,1,6,3,6,6,18075,0,0,0,1,1,0,0,0,2,1,1,1,1,0,4
21,1,1,1,1,1,1,5,2,2,1,1,2,1,5,5,2,5,1,1,2,5,2,3,2,2,3,2,2,2,1,1,3,1,1,1,3,3,3,3,3,2,4,1,1,1,2,1,2,2,2,5,2,5,4,1,1,1,1,1,1,1,3,3,2,1,1,4,3,3,5,5,17934,1,1,0,0,2,0,0,0,4,1,1,1,1,1,5
19,2,1,2,2,2,2,5,2,2,2,2,2,2,1,2,2,2,2,1,2,3,4,4,4,4,4,5,4,4,4,4,1,1,4,1,1,4,2,2,2,5,4,2,2,2,2,2,2,3,6,5,3,3,3,1,2,6,2,3,5,4,2,4,5,2,5,2,1,4,3,6,18076,3,3,3,3,0,0,3,0,15,1,1,1,1,0,4
20,1,2,1,1,2,2,5,5,2,3,1,1,1,5,5,5,5,1,1,1,5,2,2,2,2,5,2,4,3,1,4,3,1,1,1,3,2,2,1,2,2,4,1,1,3,3,2,2,6,6,1,1,1,2,1,1,2,1,2,2,2,2,3,1,2,1,2,4,2,5,2,18039,3,2,0,3,2,0,0,0,10,1,1,1,1,1,5
20,2,2,4,2,2,2,5,4,2,2,1,2,2,5,4,4,2,1,1,2,4,2,2,2,1,2,1,4,2,1,4,4,1,2,1,2,4,4,1,3,2,4,1,1,2,2,3,2,1,4,4,2,3,4,1,4,5,2,1,1,1,3,4,4,5,1,4,4,3,5,6,17877,3,1,0,3,3,0,1,0,11,1,1,1,1,1,5
21,2,1,1,1,1,1,5,3,2,1,1,1,2,5,4,2,5,1,1,1,1,5,1,2,1,4,1,3,2,2,3,3,1,1,2,2,3,2,1,1,2,4,1,3,6,2,1,4,1,6,5,5,5,5,1,2,3,1,2,3,1,1,5,5,2,1,3,6,1,6,5,17542,2,1,1,2,2,0,0,1,9,1,1,1,1,1,5
20,2,1,1,1,1,1,5,3,3,2,2,1,2,5,5,5,1,1,1,2,4,2,2,4,1,2,2,1,1,1,1,2,1,1,1,2,2,5,2,1,6,4,1,2,5,3,1,3,5,5,5,3,4,5,1,2,4,1,1,1,1,5,5,5,2,1,3,5,1,6,6,15511,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
20,1,2,3,1,1,1,5,4,2,1,1,1,1,5,4,2,5,1,1,1,2,2,3,2,1,5,2,2,1,1,3,3,1,2,1,2,3,2,2,2,1,4,1,1,4,4,1,3,4,1,4,6,4,3,1,1,4,1,1,1,1,5,6,1,1,1,1,6,1,6,6,17647,1,0,0,2,2,0,1,0,6,1,1,1,1,1,5
23,1,2,1,1,1,1,5,2,1,1,1,1,1,5,4,4,5,1,1,2,5,5,4,5,2,5,4,1,1,1,2,2,1,1,1,2,1,1,2,1,2,4,1,1,1,4,1,4,3,1,2,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,3,2,5,5,18052,0,0,0,1,1,0,0,0,2,1,1,1,1,1,5
18,1,2,1,2,3,3,5,4,3,2,1,2,4,5,5,5,5,1,1,1,5,4,4,5,3,4,4,2,1,1,1,3,2,1,1,2,2,1,2,2,1,4,1,1,5,2,2,1,5,1,3,2,2,3,1,1,2,3,1,2,1,2,2,5,5,1,2,2,2,2,2,17774,1,0,0,0,2,1,0,0,4,1,1,1,1,1,5
19,1,1,1,1,1,1,5,2,2,1,1,2,2,5,5,5,1,1,1,1,5,2,4,4,4,4,2,3,2,3,4,3,1,1,1,2,2,1,3,1,1,4,1,1,2,2,1,5,1,2,4,2,2,3,1,1,3,1,1,1,1,1,5,6,2,6,1,3,3,3,3,18079,2,1,2,3,2,0,0,0,10,1,1,1,1,0,4
20,1,1,1,2,2,3,5,3,4,1,2,3,2,5,5,5,5,1,1,2,5,3,3,4,3,4,3,2,2,1,1,3,1,3,1,1,2,5,1,2,4,4,1,1,4,3,1,2,2,3,5,2,4,5,1,1,1,1,1,2,1,1,3,2,4,1,4,3,2,4,4,18080,1,1,0,0,2,0,2,0,6,1,1,1,1,1,5
20,1,2,2,2,2,4,5,5,4,3,1,2,3,5,5,5,5,3,1,3,4,4,4,2,5,4,4,1,1,1,1,2,1,1,1,2,2,3,1,2,3,4,1,1,3,4,1,3,3,4,4,4,4,5,1,2,3,1,2,3,2,1,2,1,2,1,3,5,2,5,5,17920,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
18,2,1,2,5,5,5,5,3,5,5,5,1,3,5,5,3,5,3,1,1,3,3,3,2,3,3,2,1,2,2,3,3,1,1,1,2,3,4,5,2,4,4,1,2,5,4,3,4,5,5,5,3,5,4,1,2,2,3,3,1,1,2,4,4,4,1,4,4,1,5,5,18081,0,1,1,2,2,0,0,0,6,1,1,1,1,1,5
22,1,2,1,1,1,1,5,5,4,1,1,4,3,5,5,5,5,5,1,2,4,1,1,2,1,4,2,4,2,2,3,4,1,2,1,2,2,1,1,3,2,4,4,1,3,2,1,5,1,3,4,5,2,3,1,1,2,1,2,1,1,2,2,2,4,1,3,2,3,2,3,17850,3,1,1,2,3,0,1,0,11,1,1,1,1,1,5
20,2,2,1,2,3,3,5,4,4,3,2,1,1,5,5,5,5,2,1,1,5,4,4,2,2,5,4,2,2,1,3,2,1,2,1,2,2,5,2,3,5,4,1,2,2,1,1,6,1,5,5,2,4,5,1,1,2,2,2,1,1,3,2,3,5,1,2,3,4,5,6,16856,1,1,0,2,1,0,1,0,6,1,1,1,1,1,5
18,1,1,1,1,1,1,5,4,2,1,1,1,2,5,5,5,4,2,1,2,5,2,2,2,1,4,2,2,2,2,3,4,1,1,1,3,4,2,2,2,2,4,1,1,3,3,2,4,4,5,5,5,5,5,1,1,2,1,3,2,2,4,4,2,2,1,2,4,3,6,6,18086,1,1,1,2,3,0,0,0,8,1,1,1,1,1,5
20,1,1,2,2,1,2,5,3,2,2,1,2,1,5,4,4,4,4,1,3,2,4,4,1,3,2,1,1,2,3,3,3,2,4,2,2,1,2,2,2,3,4,2,1,5,3,2,2,4,6,3,2,5,2,1,1,3,1,2,2,2,2,3,2,3,1,5,5,6,6,6,18084,0,1,2,2,2,1,3,1,12,1,1,1,1,1,5
18,1,1,4,1,2,1,5,5,5,2,1,1,1,5,5,5,5,3,1,1,3,4,4,2,4,4,3,4,2,1,4,4,1,2,1,3,4,5,2,1,4,4,4,4,2,1,1,3,1,3,3,1,1,4,1,1,1,4,3,3,1,1,3,1,5,1,1,5,3,5,5,17899,3,1,0,3,3,0,1,0,11,1,1,1,1,1,5
20,1,2,1,1,2,2,5,3,2,1,2,1,1,4,4,4,5,1,1,1,4,1,1,4,2,4,2,4,2,2,4,4,1,2,1,2,2,4,1,2,4,4,1,1,4,2,3,4,1,5,6,2,4,5,1,2,3,1,3,2,1,2,5,3,6,1,2,6,3,6,4,18087,3,1,1,3,3,0,1,0,12,1,1,1,1,1,5
22,1,2,2,1,2,2,5,3,4,4,3,4,2,5,5,5,5,5,1,5,5,2,2,4,4,4,3,4,2,2,1,3,1,2,1,3,4,4,3,3,3,4,3,3,3,3,3,3,3,2,3,2,3,2,1,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,3,17967,3,1,1,0,2,0,1,0,8,1,1,1,1,1,5
19,1,1,2,2,2,2,5,3,3,2,2,2,3,5,5,5,5,1,1,2,5,4,3,4,5,5,3,2,3,1,4,3,1,2,1,1,2,3,2,2,3,4,3,2,3,2,4,3,5,4,4,2,1,4,1,2,3,1,3,2,1,4,2,1,2,1,2,3,2,4,5,18077,1,2,0,3,2,0,1,0,9,1,1,1,1,1,5
23,1,1,1,1,2,2,5,4,4,2,2,4,3,2,1,3,5,1,1,1,4,2,3,2,2,5,3,2,1,1,3,2,1,1,2,2,1,2,3,2,2,4,1,1,2,2,1,5,2,4,4,2,2,2,1,1,2,1,1,3,2,2,2,1,3,1,2,3,2,4,6,18085,1,0,0,2,1,0,0,1,5,1,1,1,1,1,5
19,1,2,2,2,2,2,5,4,4,4,2,4,4,5,5,5,5,5,1,5,5,2,2,2,1,1,1,2,3,3,4,3,1,2,2,1,4,2,2,3,3,4,2,3,2,4,3,6,3,5,5,3,1,6,1,2,3,4,4,1,1,1,5,3,6,1,4,6,4,6,6,17558,1,2,2,3,2,0,1,1,12,1,1,1,1,1,5
21,1,2,1,1,2,2,5,1,1,1,1,1,3,5,2,2,5,1,1,2,3,2,4,4,4,5,4,2,1,2,3,2,1,1,1,2,1,4,3,1,1,4,1,1,4,2,1,4,3,3,4,4,2,4,1,1,3,1,1,1,1,4,3,2,1,6,1,3,2,4,4,17766,1,0,1,2,1,0,0,0,5,1,1,1,1,0,4
19,2,1,3,2,3,4,5,5,4,5,5,5,2,5,5,5,5,2,1,1,5,1,2,5,2,4,5,1,2,3,4,2,1,2,1,4,6,2,5,4,5,4,1,1,5,2,1,5,6,6,6,6,6,6,1,2,3,1,1,5,6,6,5,3,6,1,6,6,3,6,6,17562,0,1,2,3,1,0,1,0,8,1,1,1,1,1,5
18,1,1,2,1,1,1,5,4,4,2,3,2,3,5,4,3,3,2,1,2,2,3,2,4,2,3,3,2,3,1,3,4,1,1,1,1,5,4,2,3,3,4,2,1,4,4,3,3,5,4,5,4,3,5,1,2,3,5,4,2,1,2,4,4,3,1,3,4,4,4,4,17894,1,2,0,2,3,0,0,0,8,1,1,1,1,1,5
20,1,1,2,2,1,1,5,4,2,2,2,1,1,5,5,5,5,5,1,3,5,4,5,2,4,4,3,3,3,1,2,3,1,2,1,2,2,5,2,2,5,4,1,2,2,3,1,6,3,5,3,2,2,3,1,2,3,1,3,3,1,4,2,4,4,1,2,5,3,5,5,17460,2,2,0,1,2,0,1,0,8,1,1,1,1,1,5
19,1,1,3,1,1,2,5,2,3,2,1,2,1,5,5,5,5,1,1,2,5,4,3,3,4,4,2,1,2,1,1,3,1,2,1,2,2,2,5,1,2,4,2,2,2,2,1,5,5,3,3,2,2,2,1,2,2,3,3,3,2,2,2,1,4,1,2,2,2,4,4,17828,0,1,0,0,2,0,1,0,4,1,1,1,1,1,5
19,1,1,1,1,1,1,5,4,1,1,1,1,1,5,5,2,5,1,1,2,5,3,4,2,5,5,4,3,3,3,1,1,4,2,3,2,2,1,2,2,2,4,1,2,4,NA,1,6,4,4,4,1,3,1,1,1,2,2,2,2,1,2,2,5,1,1,1,2,2,2,2,17949,2,2,2,0,0,3,1,2,12,1,1,1,1,1,5
19,2,1,2,1,3,3,5,4,4,2,1,1,4,5,5,5,5,4,1,3,4,4,2,1,2,2,3,3,3,2,2,3,1,2,2,1,2,2,3,2,2,4,1,3,2,2,2,4,2,5,5,5,5,5,1,1,2,2,5,2,2,3,2,4,NA,1,3,2,3,3,3,17456,2,2,1,1,2,0,1,1,10,1,1,1,1,1,5
18,1,1,2,1,1,1,5,3,2,1,2,2,2,5,5,5,5,2,1,4,5,3,1,2,3,2,1,2,2,3,4,4,1,2,4,3,2,3,6,2,2,4,1,1,5,4,3,2,3,4,4,4,5,6,1,3,4,3,2,1,2,3,5,1,3,1,5,1,2,6,6,17808,1,1,2,3,3,0,1,3,14,1,1,1,1,1,5
18,1,1,1,2,1,1,5,3,4,1,1,2,2,1,2,4,5,2,1,2,5,2,2,2,3,5,2,3,2,4,4,2,1,3,1,4,2,3,1,1,3,4,3,3,2,5,1,3,2,3,4,4,3,4,1,1,2,2,3,3,1,2,3,4,4,1,2,6,4,6,5,17968,2,1,3,3,1,0,2,0,12,1,1,1,1,1,5
23,2,2,1,3,3,2,5,5,5,2,2,1,2,5,5,5,5,5,1,2,3,3,3,2,5,3,2,3,4,1,2,2,1,1,1,4,4,3,5,4,3,4,1,3,2,3,1,4,1,5,5,2,3,5,1,3,2,1,3,4,1,5,4,2,5,1,5,5,3,4,3,16414,2,3,0,1,1,0,0,0,7,1,1,1,1,1,5
19,1,2,2,2,2,1,5,5,4,3,4,4,2,5,5,5,5,2,1,5,5,2,2,1,2,3,1,3,3,2,2,3,2,2,1,2,2,3,5,2,1,4,2,2,2,3,1,5,1,2,5,5,5,4,1,2,3,3,2,2,2,3,5,5,3,1,2,3,3,5,5,17974,2,2,1,1,2,1,1,0,10,1,1,1,1,1,5
22,1,1,1,1,1,1,5,4,4,2,1,5,2,5,5,5,5,5,1,3,5,3,3,2,4,4,3,2,2,3,3,4,2,2,1,2,2,2,3,2,1,4,1,1,5,2,1,5,3,6,5,2,3,4,1,2,2,1,6,2,1,2,3,5,5,1,3,5,2,6,6,14466,1,1,2,2,3,1,1,0,11,1,1,1,1,1,5
19,1,2,1,1,1,4,5,4,3,1,1,2,1,5,5,5,5,3,1,1,5,4,5,4,2,4,4,3,4,2,3,4,1,2,1,3,2,5,2,3,4,4,5,2,3,3,1,5,1,5,3,3,2,4,1,2,2,2,5,2,1,2,2,2,2,1,1,2,2,5,5,17588,2,3,1,2,3,0,1,0,12,1,1,1,1,1,5
21,1,1,4,1,1,1,5,1,1,1,1,1,2,1,1,1,5,5,1,2,1,1,1,1,1,3,1,2,2,3,4,4,1,4,3,3,5,4,2,5,1,4,1,1,2,3,4,4,1,3,6,5,2,6,1,1,4,1,1,3,1,3,6,1,6,1,1,6,2,6,2,18088,1,1,2,3,3,0,3,2,15,1,1,1,1,1,5
19,1,1,1,1,1,2,5,4,4,1,1,2,1,5,4,3,3,1,1,1,4,1,2,2,4,3,1,4,4,2,3,4,1,2,1,2,5,5,3,5,5,4,1,1,5,4,5,5,5,3,4,2,2,3,1,3,3,5,4,1,2,3,5,2,3,1,1,4,2,6,6,18083,3,3,1,2,3,0,1,0,13,1,1,1,1,1,5
17,1,2,4,1,1,1,5,5,5,1,1,1,1,5,5,5,5,5,1,1,5,2,4,2,4,5,1,2,3,4,4,4,1,2,1,2,4,1,3,2,1,4,1,1,1,5,1,6,4,6,6,6,6,6,1,1,3,1,5,5,1,1,4,3,1,1,1,6,3,6,6,18000,1,2,3,3,3,0,1,0,13,1,1,1,1,1,5
22,1,2,2,2,2,2,5,2,3,1,1,2,1,1,1,5,5,5,1,1,5,3,4,4,4,4,3,3,3,1,1,2,1,1,1,1,2,3,1,2,3,4,1,2,2,1,1,3,1,4,2,1,2,2,1,1,1,1,4,1,1,1,2,1,3,1,1,4,2,5,5,18486,2,2,0,0,1,0,0,0,5,1,1,1,1,1,5
19,2,1,1,1,2,2,5,3,4,1,2,1,2,4,3,2,5,1,1,3,5,2,3,2,4,3,2,2,3,2,2,3,1,2,1,3,3,2,2,2,2,4,1,1,3,4,2,3,3,2,4,3,3,4,1,1,2,1,2,2,1,3,5,1,3,1,2,4,4,3,4,18416,1,2,1,1,2,0,1,0,8,1,1,1,1,1,5
19,1,1,2,1,1,2,5,2,3,1,2,1,1,2,2,3,4,2,1,2,5,2,4,4,5,5,4,3,1,2,2,4,1,2,1,3,3,3,2,2,3,4,3,2,3,3,2,4,2,5,4,3,3,3,1,2,3,1,2,2,1,3,4,5,2,1,1,6,4,6,6,18139,2,0,1,1,3,0,1,0,8,1,1,1,1,1,5
19,1,2,2,2,1,1,5,3,2,2,1,2,2,4,3,2,5,1,1,2,5,4,1,2,1,5,2,1,2,1,3,4,1,2,1,1,2,1,2,1,1,4,6,2,2,2,1,2,1,2,5,3,5,4,1,1,3,1,1,2,1,3,5,2,4,1,3,5,2,6,6,18493,0,1,0,2,3,0,1,0,7,1,1,1,1,1,5
19,1,1,1,1,2,1,5,2,2,1,2,2,1,5,5,3,1,1,1,1,1,4,3,4,5,5,2,4,2,4,1,3,1,2,1,4,1,4,1,1,2,4,1,1,2,2,1,5,2,1,2,2,3,5,1,1,1,1,1,1,1,1,3,2,2,1,1,2,1,6,5,18495,3,1,3,0,2,0,1,0,10,1,1,1,1,1,5
18,1,1,1,2,2,3,5,2,3,1,3,2,1,5,2,2,5,1,1,2,2,2,2,4,4,5,3,2,4,3,2,4,1,1,1,2,2,3,3,4,3,4,1,2,1,2,1,6,1,3,2,2,1,2,1,1,1,1,3,1,1,2,3,1,3,1,1,5,1,6,6,18257,1,3,2,1,3,0,0,0,10,1,1,1,1,1,5
23,2,2,1,3,3,3,5,4,4,3,1,2,4,5,5,5,5,5,1,5,5,3,2,2,1,2,1,1,2,1,1,3,1,1,1,1,2,1,2,3,1,4,4,2,5,5,1,6,1,6,6,5,5,6,1,2,3,1,5,1,1,4,3,1,6,1,6,3,1,6,6,18500,0,1,0,0,2,0,0,0,3,1,1,1,1,1,5
20,3,1,2,2,2,2,5,4,4,3,2,3,3,5,5,5,5,5,1,2,5,1,2,1,1,2,1,3,3,3,3,4,2,3,2,4,3,4,5,3,2,4,2,3,2,4,2,5,3,6,5,4,5,6,1,4,5,3,3,3,3,5,6,3,5,1,3,6,4,6,6,17028,2,2,2,2,3,1,2,1,15,1,1,1,1,1,5
19,1,1,1,1,1,1,5,2,1,1,2,1,1,5,5,5,5,1,1,5,5,2,1,4,1,1,1,2,2,2,3,2,1,1,1,1,1,6,1,1,5,4,1,1,3,5,2,6,3,2,6,5,3,5,1,1,1,1,1,1,1,1,4,2,1,1,5,4,1,5,4,18463,1,1,1,2,1,0,0,0,6,1,1,1,1,1,5
20,1,2,1,1,1,1,5,3,1,1,1,1,1,5,5,2,5,1,1,3,4,4,2,2,2,1,3,2,2,3,4,4,1,1,1,3,2,3,6,1,1,4,1,3,2,3,1,4,2,5,5,2,4,4,1,1,1,1,1,1,1,1,3,5,1,1,2,3,1,4,4,18440,1,1,2,3,3,0,0,0,10,1,1,1,1,1,5
20,1,2,1,2,3,4,5,4,1,2,1,1,2,5,5,5,5,5,1,2,5,2,3,4,2,2,3,2,1,2,3,3,1,2,1,2,2,4,6,2,5,4,1,2,3,2,4,5,3,5,6,2,4,5,1,1,2,2,3,1,1,2,4,5,5,1,4,6,4,6,5,18461,1,0,1,2,2,0,1,0,7,1,1,1,1,1,5
21,1,2,2,3,3,3,5,4,4,2,2,3,2,4,2,2,1,2,1,2,1,4,4,3,3,4,4,3,3,1,2,2,1,2,1,2,2,5,2,2,5,4,1,2,3,3,5,4,5,5,6,2,3,3,1,2,3,1,3,1,2,3,3,6,3,1,2,3,3,4,5,18309,2,2,0,1,1,0,1,0,7,1,1,1,1,1,5
19,2,1,1,3,3,3,5,4,4,2,1,2,2,5,4,4,2,1,1,2,5,4,4,3,2,4,2,1,1,1,1,2,1,1,1,1,2,6,2,1,4,4,1,1,4,2,3,4,1,4,4,1,3,4,1,1,3,1,1,1,1,2,2,3,4,1,2,4,1,5,5,18424,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
20,2,2,2,2,2,2,5,4,4,3,2,1,2,5,5,4,5,4,1,4,4,2,2,2,2,2,2,2,3,1,2,4,1,1,1,3,2,5,5,2,3,4,1,2,3,5,3,5,4,5,6,5,6,5,1,5,5,1,4,2,1,4,5,3,4,1,4,6,6,6,6,17855,1,2,0,1,3,0,0,0,7,1,1,1,1,1,5
24,2,1,2,2,2,3,5,4,3,1,2,1,2,5,5,3,3,4,1,2,2,2,2,2,2,1,2,2,3,2,3,4,2,2,1,3,3,3,2,2,3,4,1,2,2,3,2,5,4,6,5,4,5,4,1,1,2,2,4,1,1,3,4,3,2,1,3,4,2,5,5,18247,1,2,1,2,3,1,1,0,11,1,1,1,1,1,5
20,1,2,1,1,1,1,5,3,4,2,1,2,2,5,5,5,5,5,1,2,4,1,1,1,1,4,1,3,3,2,2,3,1,1,1,2,3,3,5,3,4,4,2,2,3,2,2,5,5,6,3,4,4,4,1,2,2,1,6,1,5,5,5,2,2,1,5,5,5,5,5,18517,2,2,1,1,2,0,0,0,8,1,1,1,1,1,5
17,2,1,4,2,2,2,5,4,4,2,2,1,2,5,2,4,5,4,1,2,5,4,5,4,5,5,5,3,3,3,1,4,2,4,1,3,4,5,2,3,3,4,1,2,4,3,2,3,2,5,5,3,3,5,1,2,2,2,3,2,1,2,3,3,4,1,5,4,1,5,5,18295,2,2,2,0,3,1,3,0,13,1,1,1,1,1,5
18,1,1,1,2,1,1,5,3,4,2,1,2,1,5,5,5,5,5,1,3,5,3,4,2,1,2,3,3,2,1,4,4,1,1,1,4,2,2,1,1,2,4,1,2,2,1,1,5,3,3,2,4,1,3,1,1,2,2,3,2,1,2,2,1,3,1,1,3,3,5,5,18229,2,1,0,3,3,0,0,0,9,1,1,1,1,1,5
21,2,2,1,1,1,1,5,3,2,1,1,1,2,5,3,3,5,1,1,1,4,4,4,2,2,4,4,2,2,2,2,3,1,2,1,2,1,4,5,1,2,4,1,2,3,2,1,3,1,4,5,2,4,4,1,1,2,2,1,1,2,2,2,1,2,1,1,4,4,5,5,18329,1,1,1,1,2,0,1,0,7,1,1,1,1,1,5
22,1,2,1,1,1,2,5,4,4,1,1,2,1,5,5,3,5,3,1,1,3,2,3,2,2,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,2,3,4,1,5,1,4,4,2,3,5,1,1,2,1,3,1,2,3,3,1,3,1,2,3,2,4,4,18268,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
20,1,1,5,1,2,2,5,5,5,1,1,1,1,5,5,5,5,1,1,1,3,3,2,3,3,5,3,4,1,2,3,1,2,1,3,1,3,3,1,2,3,4,1,2,4,3,2,5,6,3,4,2,3,1,1,1,6,1,1,1,1,6,4,6,5,1,3,6,1,4,4,18161,3,0,1,2,0,1,0,2,9,1,1,1,1,1,5
22,1,2,1,1,1,1,5,4,2,1,1,3,2,2,3,3,5,2,1,2,5,2,4,2,5,5,2,2,2,1,3,4,1,2,1,2,6,2,5,2,2,4,1,2,2,4,1,5,2,6,6,3,3,5,1,2,2,1,2,4,1,3,5,3,6,1,4,5,3,6,6,18389,1,1,0,2,3,0,1,0,8,1,1,1,1,1,5
20,1,1,1,1,2,2,5,4,2,1,1,2,1,5,5,4,5,2,1,3,4,4,4,2,2,4,2,2,3,1,1,4,1,1,1,2,5,4,4,4,2,4,1,2,5,1,1,2,1,5,5,1,5,5,1,1,1,1,2,1,1,1,4,1,6,1,5,5,2,6,5,18519,1,2,0,0,3,0,0,0,6,1,1,1,1,1,5
21,2,2,1,3,3,3,5,5,2,2,1,1,2,5,5,5,1,4,1,3,4,2,3,4,2,2,2,4,2,2,2,3,1,1,2,3,3,3,1,2,3,4,1,2,5,1,1,4,1,4,6,2,5,1,1,3,2,1,1,1,1,1,3,1,1,1,3,3,1,5,5,17863,3,1,1,1,2,0,0,1,9,1,1,1,1,1,5
24,1,2,1,1,2,2,5,3,5,1,1,1,2,5,5,5,4,1,1,2,5,3,2,2,4,4,2,2,3,1,3,1,1,1,1,1,2,2,3,1,1,4,1,3,2,2,1,4,2,4,2,2,1,3,1,1,1,1,6,1,1,2,4,1,3,1,2,6,4,6,6,18509,1,2,0,2,0,0,0,0,5,1,1,1,1,1,5
19,1,2,2,2,2,4,5,2,2,2,1,2,3,5,3,2,5,2,1,4,3,3,2,2,2,3,2,2,2,2,2,3,1,1,1,2,3,2,4,3,2,4,1,2,3,5,2,3,4,4,3,4,4,4,1,2,2,5,2,3,2,2,5,1,5,1,6,3,2,5,2,18510,1,1,1,1,2,0,0,0,6,1,1,1,1,1,5
19,1,1,1,2,1,2,5,2,1,2,1,1,1,5,5,5,5,5,1,1,5,4,3,4,1,4,3,2,1,1,2,3,1,2,1,2,2,2,1,2,1,4,2,2,4,6,1,6,3,6,3,2,3,2,1,2,2,1,4,1,6,3,3,3,2,1,2,5,2,6,6,18195,1,0,0,1,2,0,1,0,5,1,1,1,1,1,5
